,NAICS4,date,china_import,total_import,weighted_tariff,emplvl,NAICS2,treatment
3984,3279.0,2018-11-01,0.0,0.0,0.0,80049,32,0
3985,3279.0,2018-12-01,0.0,0.0,0.0,80137,32,0
3986,3279.0,2019-01-01,0.0,0.0,0.0,79980,32,0
3987,3279.0,2019-02-01,0.0,0.0,0.0,80295,32,0
3988,3279.0,2019-03-01,0.0,0.0,0.0,80501,32,0
3989,3279.0,2019-04-01,0.0,0.0,0.0,80361,32,0
3990,3279.0,2019-05-01,0.0,0.0,0.0,80518,32,0
3991,3279.0,2019-06-01,0.0,0.0,0.0,80875,32,0
3992,3279.0,2019-07-01,0.0,0.0,0.0,80397,32,0
3993,3279.0,2019-08-01,0.0,0.0,0.0,79843,32,0
3994,3279.0,2019-09-01,0.0,0.0,0.0,79368,32,0
3995,3279.0,2019-10-01,0.0,0.0,0.0,78772,32,0
3996,3279.0,2019-11-01,0.0,0.0,0.0,79048,32,0
3997,3279.0,2019-12-01,0.0,0.0,0.0,78969,32,0
3998,3279.0,2020-01-01,0.0,0.0,0.0,78493,32,0
3999,3279.0,2020-02-01,0.0,0.0,0.0,78898,32,0
4000,3311.0,2016-01-01,0.0,0.0,0.0,83351,33,0
4001,3311.0,2016-02-01,0.0,0.0,0.0,83057,33,0
4002,3311.0,2016-03-01,0.0,0.0,0.0,83656,33,0
4003,3311.0,2016-04-01,0.0,0.0,0.0,82285,33,0
4004,3311.0,2016-05-01,0.0,0.0,0.0,81918,33,0
4005,3311.0,2016-06-01,0.0,0.0,0.0,81773,33,0
4006,3311.0,2016-07-01,0.0,0.0,0.0,81315,33,0
4007,3311.0,2016-08-01,0.0,0.0,0.0,80951,33,0
4008,3311.0,2016-09-01,0.0,0.0,0.0,80768,33,0
4009,3311.0,2016-10-01,0.0,0.0,0.0,81171,33,0
4010,3311.0,2016-11-01,0.0,0.0,0.0,81116,33,0
4011,3311.0,2016-12-01,0.0,0.0,0.0,81154,33,0
4012,3311.0,2017-01-01,0.0,0.0,0.0,80348,33,0
4013,3311.0,2017-02-01,0.0,0.0,0.0,80238,33,0
4014,3311.0,2017-03-01,0.0,0.0,0.0,80266,33,0
4015,3311.0,2017-04-01,0.0,0.0,0.0,80171,33,0
4016,3311.0,2017-05-01,0.0,0.0,0.0,80588,33,0
4017,3311.0,2017-06-01,0.0,0.0,0.0,81391,33,0
4018,3311.0,2017-07-01,0.0,0.0,0.0,81409,33,0
4019,3311.0,2017-08-01,0.0,0.0,0.0,81645,33,0
4020,3311.0,2017-09-01,0.0,0.0,0.0,81637,33,0
4021,3311.0,2017-10-01,0.0,0.0,0.0,81599,33,0
4022,3311.0,2017-11-01,0.0,0.0,0.0,82023,33,0
4023,3311.0,2017-12-01,0.0,0.0,0.0,81685,33,0
4024,3311.0,2018-01-01,0.0,0.0,0.0,81963,33,0
4025,3311.0,2018-02-01,0.0,0.0,0.0,81928,33,0
4026,3311.0,2018-03-01,0.0,0.0,0.0,82144,33,0
4027,3311.0,2018-04-01,0.0,0.0,0.0,82088,33,0
4028,3311.0,2018-05-01,0.0,0.0,0.0,82446,33,0
4029,3311.0,2018-06-01,0.0,0.0,0.0,83220,33,0
4030,3311.0,2018-07-01,0.0,0.0,0.0,83500,33,0
4031,3311.0,2018-08-01,0.0,0.0,0.0,84122,33,0
4032,3311.0,2018-09-01,0.0,0.0,0.0,84080,33,0
4033,3311.0,2018-10-01,0.0,0.0,0.0,84346,33,0
4034,3311.0,2018-11-01,0.0,0.0,0.0,85004,33,0
4035,3311.0,2018-12-01,0.0,0.0,0.0,85276,33,0
4036,3311.0,2019-01-01,0.0,0.0,0.0,85487,33,0
4037,3311.0,2019-02-01,0.0,0.0,0.0,85941,33,0
4038,3311.0,2019-03-01,0.0,0.0,0.0,86786,33,0
4039,3311.0,2019-04-01,0.0,0.0,0.0,85538,33,0
4040,3311.0,2019-05-01,0.0,0.0,0.0,86066,33,0
4041,3311.0,2019-06-01,0.0,0.0,0.0,86541,33,0
4042,3311.0,2019-07-01,0.0,0.0,0.0,86016,33,0
4043,3311.0,2019-08-01,0.0,0.0,0.0,85959,33,0
4044,3311.0,2019-09-01,0.0,0.0,0.0,85539,33,0
4045,3311.0,2019-10-01,0.0,0.0,0.0,84579,33,0
4046,3311.0,2019-11-01,0.0,0.0,0.0,84894,33,0
4047,3311.0,2019-12-01,0.0,0.0,0.0,84668,33,0
4048,3311.0,2020-01-01,0.0,0.0,0.0,86256,33,0
4049,3311.0,2020-02-01,0.0,0.0,0.0,86023,33,0
4050,3312.0,2016-01-01,0.0,0.0,0.0,56540,33,0
4051,3312.0,2016-02-01,0.0,0.0,0.0,56482,33,0
4052,3312.0,2016-03-01,0.0,0.0,0.0,56250,33,0
4053,3312.0,2016-04-01,0.0,0.0,0.0,55971,33,0
4054,3312.0,2016-05-01,0.0,0.0,0.0,55818,33,0
4055,3312.0,2016-06-01,0.0,0.0,0.0,55659,33,0
4056,3312.0,2016-07-01,0.0,0.0,0.0,55647,33,0
4057,3312.0,2016-08-01,0.0,0.0,0.0,55473,33,0
4058,3312.0,2016-09-01,0.0,0.0,0.0,55352,33,0
4059,3312.0,2016-10-01,0.0,0.0,0.0,55190,33,0
4060,3312.0,2016-11-01,0.0,0.0,0.0,55033,33,0
4061,3312.0,2016-12-01,0.0,0.0,0.0,55151,33,0
4062,3312.0,2017-01-01,0.0,0.0,0.0,54343,33,0
4063,3312.0,2017-02-01,0.0,0.0,0.0,54449,33,0
4064,3312.0,2017-03-01,0.0,0.0,0.0,54500,33,0
4065,3312.0,2017-04-01,0.0,0.0,0.0,55199,33,0
4066,3312.0,2017-05-01,0.0,0.0,0.0,55042,33,0
4067,3312.0,2017-06-01,0.0,0.0,0.0,55585,33,0
4068,3312.0,2017-07-01,0.0,0.0,0.0,55518,33,0
4069,3312.0,2017-08-01,0.0,0.0,0.0,55768,33,0
4070,3312.0,2017-09-01,0.0,0.0,0.0,55984,33,0
4071,3312.0,2017-10-01,0.0,0.0,0.0,56189,33,0
4072,3312.0,2017-11-01,0.0,0.0,0.0,56384,33,0
4073,3312.0,2017-12-01,0.0,0.0,0.0,56658,33,0
4074,3312.0,2018-01-01,0.0,0.0,0.0,56518,33,0
4075,3312.0,2018-02-01,0.0,0.0,0.0,56491,33,0
4076,3312.0,2018-03-01,0.0,0.0,0.0,56773,33,0
4077,3312.0,2018-04-01,0.0,0.0,0.0,56762,33,0
4078,3312.0,2018-05-01,0.0,0.0,0.0,57270,33,0
4079,3312.0,2018-06-01,0.0,0.0,0.0,57613,33,0
4080,3312.0,2018-07-01,0.0,0.0,0.0,57682,33,0
4081,3312.0,2018-08-01,0.0,0.0,0.0,57745,33,0
4082,3312.0,2018-09-01,0.0,0.0,0.0,57874,33,0
4083,3312.0,2018-10-01,0.0,0.0,0.0,58004,33,0
4084,3312.0,2018-11-01,0.0,0.0,0.0,58258,33,0
4085,3312.0,2018-12-01,0.0,0.0,0.0,58404,33,0
4086,3312.0,2019-01-01,0.0,0.0,0.0,58160,33,0
4087,3312.0,2019-02-01,0.0,0.0,0.0,58509,33,0
4088,3312.0,2019-03-01,0.0,0.0,0.0,58450,33,0
4089,3312.0,2019-04-01,0.0,0.0,0.0,58737,33,0
4090,3312.0,2019-05-01,0.0,0.0,0.0,58798,33,0
4091,3312.0,2019-06-01,0.0,0.0,0.0,59014,33,0
4092,3312.0,2019-07-01,0.0,0.0,0.0,58879,33,0
4093,3312.0,2019-08-01,0.0,0.0,0.0,58674,33,0
4094,3312.0,2019-09-01,0.0,0.0,0.0,58346,33,0
4095,3312.0,2019-10-01,0.0,0.0,0.0,58147,33,0
4096,3312.0,2019-11-01,0.0,0.0,0.0,58014,33,0
4097,3312.0,2019-12-01,0.0,0.0,0.0,57962,33,0
4098,3312.0,2020-01-01,0.0,0.0,0.0,57946,33,0
4099,3312.0,2020-02-01,0.0,0.0,0.0,57971,33,0
4100,3313.0,2016-01-01,0.0,0.0,0.0,59362,33,0
4101,3313.0,2016-02-01,0.0,0.0,0.0,58936,33,0
4102,3313.0,2016-03-01,0.0,0.0,0.0,58707,33,0
4103,3313.0,2016-04-01,0.0,0.0,0.0,58099,33,0
4104,3313.0,2016-05-01,0.0,0.0,0.0,57871,33,0
4105,3313.0,2016-06-01,0.0,0.0,0.0,58121,33,0
4106,3313.0,2016-07-01,0.0,0.0,0.0,58078,33,0
4107,3313.0,2016-08-01,0.0,0.0,0.0,58080,33,0
4108,3313.0,2016-09-01,0.0,0.0,0.0,58090,33,0
4109,3313.0,2016-10-01,0.0,0.0,0.0,57243,33,0
4110,3313.0,2016-11-01,0.0,0.0,0.0,57306,33,0
4111,3313.0,2016-12-01,0.0,0.0,0.0,57395,33,0
4112,3313.0,2017-01-01,0.0,0.0,0.0,57158,33,0
4113,3313.0,2017-02-01,0.0,0.0,0.0,57369,33,0
4114,3313.0,2017-03-01,0.0,0.0,0.0,57229,33,0
4115,3313.0,2017-04-01,0.0,0.0,0.0,57194,33,0
4116,3313.0,2017-05-01,0.0,0.0,0.0,57290,33,0
4117,3313.0,2017-06-01,0.0,0.0,0.0,57486,33,0
4118,3313.0,2017-07-01,0.0,0.0,0.0,57514,33,0
4119,3313.0,2017-08-01,0.0,0.0,0.0,57413,33,0
4120,3313.0,2017-09-01,0.0,0.0,0.0,57205,33,0
4121,3313.0,2017-10-01,0.0,0.0,0.0,57608,33,0
4122,3313.0,2017-11-01,0.0,0.0,0.0,57621,33,0
4123,3313.0,2017-12-01,0.0,0.0,0.0,58160,33,0
4124,3313.0,2018-01-01,0.0,0.0,0.0,57498,33,0
4125,3313.0,2018-02-01,0.0,0.0,0.0,57637,33,0
4126,3313.0,2018-03-01,0.0,0.0,0.0,57972,33,0
4127,3313.0,2018-04-01,0.0,0.0,0.0,57937,33,0
4128,3313.0,2018-05-01,0.0,0.0,0.0,58051,33,0
4129,3313.0,2018-06-01,0.0,0.0,0.0,58786,33,0
4130,3313.0,2018-07-01,0.0,0.0,0.0,58885,33,0
4131,3313.0,2018-08-01,0.0,0.0,0.0,59089,33,0
4132,3313.0,2018-09-01,0.0,0.0,0.0,59234,33,0
4133,3313.0,2018-10-01,0.0,0.0,0.0,59480,33,0
4134,3313.0,2018-11-01,0.0,0.0,0.0,59859,33,0
4135,3313.0,2018-12-01,0.0,0.0,0.0,60141,33,0
4136,3313.0,2019-01-01,0.0,0.0,0.0,60731,33,0
4137,3313.0,2019-02-01,0.0,0.0,0.0,61109,33,0
4138,3313.0,2019-03-01,0.0,0.0,0.0,60984,33,0
4139,3313.0,2019-04-01,0.0,0.0,0.0,60897,33,0
4140,3313.0,2019-05-01,0.0,0.0,0.0,60788,33,0
4141,3313.0,2019-06-01,0.0,0.0,0.0,60709,33,0
4142,3313.0,2019-07-01,0.0,0.0,0.0,60741,33,0
4143,3313.0,2019-08-01,0.0,0.0,0.0,60516,33,0
4144,3313.0,2019-09-01,0.0,0.0,0.0,60336,33,0
4145,3313.0,2019-10-01,0.0,0.0,0.0,60181,33,0
4146,3313.0,2019-11-01,0.0,0.0,0.0,60038,33,0
4147,3313.0,2019-12-01,0.0,0.0,0.0,59984,33,0
4148,3313.0,2020-01-01,0.0,0.0,0.0,60001,33,0
4149,3313.0,2020-02-01,0.0,0.0,0.0,60203,33,0
4150,3314.0,2016-01-01,0.0,0.0,0.0,60776,33,0
4151,3314.0,2016-02-01,0.0,0.0,0.0,60783,33,0
4152,3314.0,2016-03-01,0.0,0.0,0.0,60751,33,0
4153,3314.0,2016-04-01,0.0,0.0,0.0,60597,33,0
4154,3314.0,2016-05-01,0.0,0.0,0.0,60321,33,0
4155,3314.0,2016-06-01,0.0,0.0,0.0,60428,33,0
4156,3314.0,2016-07-01,0.0,0.0,0.0,60196,33,0
4157,3314.0,2016-08-01,0.0,0.0,0.0,59947,33,0
4158,3314.0,2016-09-01,0.0,0.0,0.0,59831,33,0
4159,3314.0,2016-10-01,0.0,0.0,0.0,59792,33,0
4160,3314.0,2016-11-01,0.0,0.0,0.0,59745,33,0
4161,3314.0,2016-12-01,0.0,0.0,0.0,59581,33,0
4162,3314.0,2017-01-01,0.0,0.0,0.0,59231,33,0
4163,3314.0,2017-02-01,0.0,0.0,0.0,59198,33,0
4164,3314.0,2017-03-01,0.0,0.0,0.0,59204,33,0
4165,3314.0,2017-04-01,0.0,0.0,0.0,59015,33,0
4166,3314.0,2017-05-01,0.0,0.0,0.0,58917,33,0
4167,3314.0,2017-06-01,0.0,0.0,0.0,59162,33,0
4168,3314.0,2017-07-01,0.0,0.0,0.0,59333,33,0
4169,3314.0,2017-08-01,0.0,0.0,0.0,59229,33,0
4170,3314.0,2017-09-01,0.0,0.0,0.0,59293,33,0
4171,3314.0,2017-10-01,0.0,0.0,0.0,59499,33,0
4172,3314.0,2017-11-01,0.0,0.0,0.0,59758,33,0
4173,3314.0,2017-12-01,0.0,0.0,0.0,60197,33,0
4174,3314.0,2018-01-01,0.0,0.0,0.0,60288,33,0
4175,3314.0,2018-02-01,0.0,0.0,0.0,60304,33,0
4176,3314.0,2018-03-01,0.0,0.0,0.0,60474,33,0
4177,3314.0,2018-04-01,0.0,0.0,0.0,60535,33,0
4178,3314.0,2018-05-01,0.0,0.0,0.0,60473,33,0
4179,3314.0,2018-06-01,0.0,0.0,0.0,60975,33,0
4180,3314.0,2018-07-01,0.0,0.0,0.0,61083,33,0
4181,3314.0,2018-08-01,0.0,0.0,0.0,60885,33,0
4182,3314.0,2018-09-01,0.0,0.0,0.0,60948,33,0
4183,3314.0,2018-10-01,0.0,0.0,0.0,61171,33,0
4184,3314.0,2018-11-01,0.0,0.0,0.0,61500,33,0
4185,3314.0,2018-12-01,0.0,0.0,0.0,61821,33,0
4186,3314.0,2019-01-01,0.0,0.0,0.0,61918,33,0
4187,3314.0,2019-02-01,0.0,0.0,0.0,62031,33,0
4188,3314.0,2019-03-01,0.0,0.0,0.0,62153,33,0
4189,3314.0,2019-04-01,0.0,0.0,0.0,62170,33,0
4190,3314.0,2019-05-01,0.0,0.0,0.0,62227,33,0
4191,3314.0,2019-06-01,0.0,0.0,0.0,62270,33,0
4192,3314.0,2019-07-01,0.0,0.0,0.0,62172,33,0
4193,3314.0,2019-08-01,0.0,0.0,0.0,61919,33,0
4194,3314.0,2019-09-01,0.0,0.0,0.0,61627,33,0
4195,3314.0,2019-10-01,0.0,0.0,0.0,61664,33,0
4196,3314.0,2019-11-01,0.0,0.0,0.0,61589,33,0
4197,3314.0,2019-12-01,0.0,0.0,0.0,61501,33,0
4198,3314.0,2020-01-01,0.0,0.0,0.0,61579,33,0
4199,3314.0,2020-02-01,0.0,0.0,0.0,61290,33,0
4200,3315.0,2016-01-01,0.0,0.0,0.0,120818,33,0
4201,3315.0,2016-02-01,0.0,0.0,0.0,120352,33,0
4202,3315.0,2016-03-01,0.0,0.0,0.0,119495,33,0
4203,3315.0,2016-04-01,0.0,0.0,0.0,118601,33,0
4204,3315.0,2016-05-01,0.0,0.0,0.0,117623,33,0
4205,3315.0,2016-06-01,0.0,0.0,0.0,117489,33,0
4206,3315.0,2016-07-01,0.0,0.0,0.0,116568,33,0
4207,3315.0,2016-08-01,0.0,0.0,0.0,116489,33,0
4208,3315.0,2016-09-01,0.0,0.0,0.0,116027,33,0
4209,3315.0,2016-10-01,0.0,0.0,0.0,115440,33,0
4210,3315.0,2016-11-01,0.0,0.0,0.0,115326,33,0
4211,3315.0,2016-12-01,0.0,0.0,0.0,115446,33,0
4212,3315.0,2017-01-01,0.0,0.0,0.0,115418,33,0
4213,3315.0,2017-02-01,0.0,0.0,0.0,115279,33,0
4214,3315.0,2017-03-01,0.0,0.0,0.0,115461,33,0
4215,3315.0,2017-04-01,0.0,0.0,0.0,115433,33,0
4216,3315.0,2017-05-01,0.0,0.0,0.0,115523,33,0
4217,3315.0,2017-06-01,0.0,0.0,0.0,116520,33,0
4218,3315.0,2017-07-01,0.0,0.0,0.0,116112,33,0
4219,3315.0,2017-08-01,0.0,0.0,0.0,116282,33,0
4220,3315.0,2017-09-01,0.0,0.0,0.0,116156,33,0
4221,3315.0,2017-10-01,0.0,0.0,0.0,116734,33,0
4222,3315.0,2017-11-01,0.0,0.0,0.0,116790,33,0
4223,3315.0,2017-12-01,0.0,0.0,0.0,117766,33,0
4224,3315.0,2018-01-01,0.0,0.0,0.0,117478,33,0
4225,3315.0,2018-02-01,0.0,0.0,0.0,118022,33,0
4226,3315.0,2018-03-01,0.0,0.0,0.0,118238,33,0
4227,3315.0,2018-04-01,0.0,0.0,0.0,118063,33,0
4228,3315.0,2018-05-01,0.0,0.0,0.0,118351,33,0
4229,3315.0,2018-06-01,0.0,0.0,0.0,119456,33,0
4230,3315.0,2018-07-01,0.0,0.0,0.0,119301,33,0
4231,3315.0,2018-08-01,0.0,0.0,0.0,119674,33,0
4232,3315.0,2018-09-01,0.0,0.0,0.0,119740,33,0
4233,3315.0,2018-10-01,0.0,0.0,0.0,120443,33,0
4234,3315.0,2018-11-01,0.0,0.0,0.0,120787,33,0
4235,3315.0,2018-12-01,0.0,0.0,0.0,121587,33,0
4236,3315.0,2019-01-01,0.0,0.0,0.0,121758,33,0
4237,3315.0,2019-02-01,0.0,0.0,0.0,121963,33,0
4238,3315.0,2019-03-01,0.0,0.0,0.0,121153,33,0
4239,3315.0,2019-04-01,0.0,0.0,0.0,120529,33,0
4240,3315.0,2019-05-01,0.0,0.0,0.0,120451,33,0
4241,3315.0,2019-06-01,0.0,0.0,0.0,120948,33,0
4242,3315.0,2019-07-01,0.0,0.0,0.0,120152,33,0
4243,3315.0,2019-08-01,0.0,0.0,0.0,119850,33,0
4244,3315.0,2019-09-01,0.0,0.0,0.0,118579,33,0
4245,3315.0,2019-10-01,0.0,0.0,0.0,116650,33,0
4246,3315.0,2019-11-01,0.0,0.0,0.0,116973,33,0
4247,3315.0,2019-12-01,0.0,0.0,0.0,117391,33,0
4248,3315.0,2020-01-01,0.0,0.0,0.0,116120,33,0
4249,3315.0,2020-02-01,0.0,0.0,0.0,115417,33,0
4250,3321.0,2016-01-01,0.0,0.0,0.0,97509,33,0
4251,3321.0,2016-02-01,0.0,0.0,0.0,97290,33,0
4252,3321.0,2016-03-01,0.0,0.0,0.0,97146,33,0
4253,3321.0,2016-04-01,0.0,0.0,0.0,96977,33,0
4254,3321.0,2016-05-01,0.0,0.0,0.0,97091,33,0
4255,3321.0,2016-06-01,0.0,0.0,0.0,97778,33,0
4256,3321.0,2016-07-01,0.0,0.0,0.0,97158,33,0
4257,3321.0,2016-08-01,0.0,0.0,0.0,97143,33,0
4258,3321.0,2016-09-01,0.0,0.0,0.0,96695,33,0
4259,3321.0,2016-10-01,0.0,0.0,0.0,96281,33,0
4260,3321.0,2016-11-01,0.0,0.0,0.0,96560,33,0
4261,3321.0,2016-12-01,0.0,0.0,0.0,96884,33,0
4262,3321.0,2017-01-01,0.0,0.0,0.0,96855,33,0
4263,3321.0,2017-02-01,0.0,0.0,0.0,96734,33,0
4264,3321.0,2017-03-01,0.0,0.0,0.0,97044,33,0
4265,3321.0,2017-04-01,0.0,0.0,0.0,97034,33,0
4266,3321.0,2017-05-01,0.0,0.0,0.0,97000,33,0
4267,3321.0,2017-06-01,0.0,0.0,0.0,97738,33,0
4268,3321.0,2017-07-01,0.0,0.0,0.0,97606,33,0
4269,3321.0,2017-08-01,0.0,0.0,0.0,97832,33,0
4270,3321.0,2017-09-01,0.0,0.0,0.0,97326,33,0
4271,3321.0,2017-10-01,0.0,0.0,0.0,97737,33,0
4272,3321.0,2017-11-01,0.0,0.0,0.0,98098,33,0
4273,3321.0,2017-12-01,0.0,0.0,0.0,98812,33,0
4274,3321.0,2018-01-01,0.0,0.0,0.0,98664,33,0
4275,3321.0,2018-02-01,0.0,0.0,0.0,99180,33,0
4276,3321.0,2018-03-01,0.0,0.0,0.0,99607,33,0
4277,3321.0,2018-04-01,0.0,0.0,0.0,99625,33,0
4278,3321.0,2018-05-01,0.0,0.0,0.0,99968,33,0
4279,3321.0,2018-06-01,0.0,0.0,0.0,100879,33,0
4280,3321.0,2018-07-01,0.0,0.0,0.0,101373,33,0
4281,3321.0,2018-08-01,0.0,0.0,0.0,101467,33,0
4282,3321.0,2018-09-01,0.0,0.0,0.0,101160,33,0
4283,3321.0,2018-10-01,0.0,0.0,0.0,101446,33,0
4284,3321.0,2018-11-01,0.0,0.0,0.0,102118,33,0
4285,3321.0,2018-12-01,0.0,0.0,0.0,102608,33,0
4286,3321.0,2019-01-01,0.0,0.0,0.0,101406,33,0
4287,3321.0,2019-02-01,0.0,0.0,0.0,101479,33,0
4288,3321.0,2019-03-01,0.0,0.0,0.0,101317,33,0
4289,3321.0,2019-04-01,0.0,0.0,0.0,101196,33,0
4290,3321.0,2019-05-01,0.0,0.0,0.0,100872,33,0
4291,3321.0,2019-06-01,0.0,0.0,0.0,101311,33,0
4292,3321.0,2019-07-01,0.0,0.0,0.0,101364,33,0
4293,3321.0,2019-08-01,0.0,0.0,0.0,100496,33,0
4294,3321.0,2019-09-01,0.0,0.0,0.0,99893,33,0
4295,3321.0,2019-10-01,0.0,0.0,0.0,99289,33,0
4296,3321.0,2019-11-01,0.0,0.0,0.0,99048,33,0
4297,3321.0,2019-12-01,0.0,0.0,0.0,98805,33,0
4298,3321.0,2020-01-01,0.0,0.0,0.0,97490,33,0
4299,3321.0,2020-02-01,0.0,0.0,0.0,97538,33,0
4300,3322.0,2016-01-01,0.0,0.0,0.0,37822,33,0
4301,3322.0,2016-02-01,0.0,0.0,0.0,37752,33,0
4302,3322.0,2016-03-01,0.0,0.0,0.0,37662,33,0
4303,3322.0,2016-04-01,0.0,0.0,0.0,37620,33,0
4304,3322.0,2016-05-01,0.0,0.0,0.0,37660,33,0
4305,3322.0,2016-06-01,0.0,0.0,0.0,38100,33,0
4306,3322.0,2016-07-01,0.0,0.0,0.0,38083,33,0
4307,3322.0,2016-08-01,0.0,0.0,0.0,37869,33,0
4308,3322.0,2016-09-01,0.0,0.0,0.0,37633,33,0
4309,3322.0,2016-10-01,0.0,0.0,0.0,37725,33,0
4310,3322.0,2016-11-01,0.0,0.0,0.0,37839,33,0
4311,3322.0,2016-12-01,0.0,0.0,0.0,38050,33,0
4312,3322.0,2017-01-01,0.0,0.0,0.0,37392,33,0
4313,3322.0,2017-02-01,0.0,0.0,0.0,37517,33,0
4314,3322.0,2017-03-01,0.0,0.0,0.0,37544,33,0
4315,3322.0,2017-04-01,0.0,0.0,0.0,37266,33,0
4316,3322.0,2017-05-01,0.0,0.0,0.0,37256,33,0
4317,3322.0,2017-06-01,0.0,0.0,0.0,37685,33,0
4318,3322.0,2017-07-01,0.0,0.0,0.0,37827,33,0
4319,3322.0,2017-08-01,0.0,0.0,0.0,37790,33,0
4320,3322.0,2017-09-01,0.0,0.0,0.0,37441,33,0
4321,3322.0,2017-10-01,0.0,0.0,0.0,37495,33,0
4322,3322.0,2017-11-01,0.0,0.0,0.0,37636,33,0
4323,3322.0,2017-12-01,0.0,0.0,0.0,37889,33,0
4324,3322.0,2018-01-01,0.0,0.0,0.0,36878,33,0
4325,3322.0,2018-02-01,0.0,0.0,0.0,36915,33,0
4326,3322.0,2018-03-01,0.0,0.0,0.0,36994,33,0
4327,3322.0,2018-04-01,0.0,0.0,0.0,37128,33,0
4328,3322.0,2018-05-01,0.0,0.0,0.0,37103,33,0
4329,3322.0,2018-06-01,0.0,0.0,0.0,37521,33,0
4330,3322.0,2018-07-01,0.0,0.0,0.0,37735,33,0
4331,3322.0,2018-08-01,0.0,0.0,0.0,37702,33,0
4332,3322.0,2018-09-01,0.0,0.0,0.0,37407,33,0
4333,3322.0,2018-10-01,0.0,0.0,0.0,37437,33,0
4334,3322.0,2018-11-01,0.0,0.0,0.0,37449,33,0
4335,3322.0,2018-12-01,0.0,0.0,0.0,37638,33,0
4336,3322.0,2019-01-01,0.0,0.0,0.0,37217,33,0
4337,3322.0,2019-02-01,0.0,0.0,0.0,37287,33,0
4338,3322.0,2019-03-01,0.0,0.0,0.0,37341,33,0
4339,3322.0,2019-04-01,0.0,0.0,0.0,37388,33,0
4340,3322.0,2019-05-01,0.0,0.0,0.0,37426,33,0
4341,3322.0,2019-06-01,0.0,0.0,0.0,37758,33,0
4342,3322.0,2019-07-01,0.0,0.0,0.0,37602,33,0
4343,3322.0,2019-08-01,0.0,0.0,0.0,37418,33,0
4344,3322.0,2019-09-01,0.0,0.0,0.0,37153,33,0
4345,3322.0,2019-10-01,0.0,0.0,0.0,37088,33,0
4346,3322.0,2019-11-01,0.0,0.0,0.0,37138,33,0
4347,3322.0,2019-12-01,0.0,0.0,0.0,37230,33,0
4348,3322.0,2020-01-01,0.0,0.0,0.0,36511,33,0
4349,3322.0,2020-02-01,0.0,0.0,0.0,36400,33,0
4350,3323.0,2016-01-01,0.0,0.0,0.0,366521,33,0
4351,3323.0,2016-02-01,0.0,0.0,0.0,366440,33,0
4352,3323.0,2016-03-01,0.0,0.0,0.0,366553,33,0
4353,3323.0,2016-04-01,0.0,0.0,0.0,366806,33,0
4354,3323.0,2016-05-01,0.0,0.0,0.0,367512,33,0
4355,3323.0,2016-06-01,0.0,0.0,0.0,369576,33,0
4356,3323.0,2016-07-01,0.0,0.0,0.0,369318,33,0
4357,3323.0,2016-08-01,0.0,0.0,0.0,369151,33,0
4358,3323.0,2016-09-01,0.0,0.0,0.0,368031,33,0
4359,3323.0,2016-10-01,0.0,0.0,0.0,367668,33,0
4360,3323.0,2016-11-01,0.0,0.0,0.0,367259,33,0
4361,3323.0,2016-12-01,0.0,0.0,0.0,368289,33,0
4362,3323.0,2017-01-01,0.0,0.0,0.0,367482,33,0
4363,3323.0,2017-02-01,0.0,0.0,0.0,368395,33,0
4364,3323.0,2017-03-01,0.0,0.0,0.0,369441,33,0
4365,3323.0,2017-04-01,0.0,0.0,0.0,370642,33,0
4366,3323.0,2017-05-01,0.0,0.0,0.0,372117,33,0
4367,3323.0,2017-06-01,0.0,0.0,0.0,375890,33,0
4368,3323.0,2017-07-01,0.0,0.0,0.0,375508,33,0
4369,3323.0,2017-08-01,0.0,0.0,0.0,376153,33,0
4370,3323.0,2017-09-01,0.0,0.0,0.0,373933,33,0
4371,3323.0,2017-10-01,0.0,0.0,0.0,375495,33,0
4372,3323.0,2017-11-01,0.0,0.0,0.0,376384,33,0
4373,3323.0,2017-12-01,0.0,0.0,0.0,378739,33,0
4374,3323.0,2018-01-01,0.0,0.0,0.0,382734,33,0
4375,3323.0,2018-02-01,0.0,0.0,0.0,383552,33,0
4376,3323.0,2018-03-01,0.0,0.0,0.0,385212,33,0
4377,3323.0,2018-04-01,0.0,0.0,0.0,386070,33,0
4378,3323.0,2018-05-01,0.0,0.0,0.0,388014,33,0
4379,3323.0,2018-06-01,0.0,0.0,0.0,391472,33,0
4380,3323.0,2018-07-01,0.0,0.0,0.0,392690,33,0
4381,3323.0,2018-08-01,0.0,0.0,0.0,392741,33,0
4382,3323.0,2018-09-01,0.0,0.0,0.0,391500,33,0
4383,3323.0,2018-10-01,0.0,0.0,0.0,392138,33,0
4384,3323.0,2018-11-01,0.0,0.0,0.0,392811,33,0
4385,3323.0,2018-12-01,0.0,0.0,0.0,393930,33,0
4386,3323.0,2019-01-01,0.0,0.0,0.0,393819,33,0
4387,3323.0,2019-02-01,0.0,0.0,0.0,394361,33,0
4388,3323.0,2019-03-01,0.0,0.0,0.0,394843,33,0
4389,3323.0,2019-04-01,0.0,0.0,0.0,394756,33,0
4390,3323.0,2019-05-01,0.0,0.0,0.0,395398,33,0
4391,3323.0,2019-06-01,0.0,0.0,0.0,397067,33,0
4392,3323.0,2019-07-01,0.0,0.0,0.0,396850,33,0
4393,3323.0,2019-08-01,0.0,0.0,0.0,396353,33,0
